Cantidad_Total,Venta_Total,NumeroDocumento,NombreCliente,Municipio,Departamento,NombreProducto,NitCliente,Fuente,CodVendedor,NombreVendedor,Referencia,FechaDocumento,Presentacion,Clasificacion,Meses de la ultima compra,Vent_positivas,Dev_positivas
8,196340,FE0008103,Cliente 280,Medell°n,Antioquia,CERA PREPARADA CQP 224,734494903-9,ventas,17,Vendedor 6,143705,06/08/2024,KILOS,CERAS Y ADITIVOS,7,196340,0
42,827400,FE0004151,Cliente 267,Medell°n,Antioquia,POLIOL POLIMERICO,8082417577-7,ventas,17,Vendedor 6,14397003,12/06/2024,KILOS,QUIMICOS,9,827400,0
84,2093490,FE0008104,Cliente 267,Medell°n,Antioquia,POLIOL POLIMERICO,8082417577-7,ventas,17,Vendedor 6,14397003,16/12/2024,KILOS,QUIMICOS,3,2093490,0
40.8,803760,FE0008105,Cliente 267,Medell°n,Antioquia,POLIOL POLIMERICO,8082417577-7,ventas,17,Vendedor 6,14397003,10/07/2024,KILOS,QUIMICOS,8,803760,0
42,1008315,FE0008106,Cliente 267,Medell°n,Antioquia,POLIOL POLIMERICO,8082417577-7,ventas,17,Vendedor 6,14397003,06/08/2024,KILOS,QUIMICOS,7,1008315,0
20,485200,FE0007749,Cliente 49,Medell°n,Antioquia,PARAFINA FR60-62,28545059-0,ventas,16,Vendedor 2,14391004,19/11/2021,KILOS,PARAFINAS,40,485200,0
70,1631350,FE0007916,Cliente 49,Medell°n,Antioquia,PARAFINA FR60-62,28545059-0,ventas,16,Vendedor 2,14391004,16/11/2022,KILOS,PARAFINAS,28,1631350,0
84,1746360,FE0008107,Cliente 257,Medell°n,Antioquia,POLIOL POLIMERICO,831837495-1,ventas,17,Vendedor 6,14397003,25/04/2024,KILOS,QUIMICOS,11,1746360,0
200,28500,FE0007101,Cliente 280,Medell°n,Antioquia,COLORANTE FLUORESCENTE ROJO,734494903-9,ventas,17,Vendedor 6,14377011,18/10/2024,GRAMOS,COLORANTES,5,28500,0
84,1970850,FE0008108,Cliente 257,Medell°n,Antioquia,POLIOL POLIMERICO,831837495-1,ventas,17,Vendedor 6,14397003,10/10/2024,KILOS,QUIMICOS,5,1970850,0
1978,70960750,FE0008109,Cliente 287,SOACHA,CUNDINAMARCA,POLIOL POLIMERICO,558975616-5,ventas,08,Vendedor 1,14397003,14/01/2021,KILOS,QUIMICOS,51,70960750,0
2000,29075000,FE0008110,Cliente 172,CALI,VALLE DEL CAUCA,PARAFINA MEDIA,651063349-2,ventas,08,Vendedor 1,14361002,24/09/2021,KILOS,PARAFINAS,42,29075000,0
1200,17949000,FE0008111,Cliente 123,FUSAGASUGA,CUNDINAMARCA,PARAFINA MEDIA,707402628-6,ventas,03,Vendedor 5,14361002,30/09/2021,KILOS,PARAFINAS,42,17949000,0
2000,30100000,FE0008112,Cliente 172,CALI,VALLE DEL CAUCA,PARAFINA FR56-58 EN CAJA,651063349-2,ventas,17,Vendedor 6,14391006,23/02/2024,KILOS,PARAFINAS,13,30100000,0
2000,28705000,FE0008113,Cliente 172,CALI,VALLE DEL CAUCA,PARAFINA MEDIA,651063349-2,ventas,17,Vendedor 6,14361002,19/09/2024,KILOS,PARAFINAS,6,28705000,0
20,1275000,FE0006978,Cliente 321,CALI,VALLE DEL CAUCA,SILICONA,561961154-5,ventas,17,Vendedor 6,14397007,11/10/2023,KILOS,QUIMICOS,17,1275000,0
2000,28280000,FE0008114,Cliente 123,FUSAGASUGA,CUNDINAMARCA,PARAFINA LIVIANA,707402628-6,ventas,14,Vendedor 5,14361001,05/08/2024,KILOS,PARAFINAS,7,28280000,0
200,30105,FE0004328,Cliente 123,FUSAGASUGA,CUNDINAMARCA,COLORANTE FLUORESCENTE AZUL,707402628-6,ventas,03,Vendedor 5,14377014,22/02/2023,GRAMOS,COLORANTES,25,30105,0
800,11900000,FE0008115,Cliente 172,CALI,VALLE DEL CAUCA,PARAFINA LIVIANA,651063349-2,ventas,17,Vendedor 6,14361001,22/11/2023,KILOS,PARAFINAS,16,11900000,0
30,2127300,FE0008116,Cliente 321,CALI,VALLE DEL CAUCA,SILICONA,561961154-5,ventas,17,Vendedor 6,14397007,24/11/2022,KILOS,QUIMICOS,28,2127300,0
20,1262250,FE0008117,Cliente 321,CALI,VALLE DEL CAUCA,SILICONA,561961154-5,ventas,17,Vendedor 6,14397007,18/07/2024,KILOS,QUIMICOS,8,1262250,0
20,1250000,FE0007941,Cliente 321,CALI,VALLE DEL CAUCA,SILICONA,561961154-5,ventas,17,Vendedor 6,14397007,18/11/2024,KILOS,QUIMICOS,4,1250000,0
2016,44427600,FE0008118,Cliente 287,SOACHA,CUNDINAMARCA,POLIOL POLIMERICO,558975616-5,ventas,08,Vendedor 1,14397003,09/11/2023,KILOS,QUIMICOS,16,44427600,0
1600,23512000,FE0008119,Cliente 172,CALI,VALLE DEL CAUCA,PARAFINA SR 58/60,651063349-2,ventas,17,Vendedor 6,14391002,29/08/2024,KILOS,PARAFINAS,7,23512000,0
2.688,127061.76,FE0008120,Cliente 760,CALI,VALLE DEL CAUCA,CERA MICROCRISTALINA ESPA•OLA,50657159-6,ventas,16,Vendedor 2,14394002,08/11/2022,KILOS,CERAS Y ADITIVOS,29,127061.76,0
5,357500,FE0008121,Cliente 321,CALI,VALLE DEL CAUCA,SILICONA,561961154-5,ventas,08,Vendedor 1,14397007,30/08/2021,KILOS,QUIMICOS,43,357500,0
1200,17949000,FE0008111,Cliente 123,FUSAGASUGA,CUNDINAMARCA,PARAFINA LIVIANA,707402628-6,ventas,03,Vendedor 5,14361001,30/09/2021,KILOS,PARAFINAS,42,17949000,0
550,17050000,FE0008109,Cliente 287,SOACHA,CUNDINAMARCA,T.D.I. 80/20,558975616-5,ventas,08,Vendedor 1,14397004,14/01/2021,KILOS,QUIMICOS,51,17050000,0
1350,43031250,FE0008122,Cliente 287,SOACHA,CUNDINAMARCA,MDI,558975616-5,ventas,08,Vendedor 1,14397006,05/09/2024,KILOS,QUIMICOS,6,43031250,0
200,5030000,FE0006092,Cliente 238,MANIZALES,CALDAS,T.D.I. 80/20,818348586-5,ventas,17,Vendedor 6,14397004,30/10/2024,KILOS,QUIMICOS,5,5030000,0
400,5545000,FE0008123,Cliente 504,PIEDECUESTA,SANTANDER,PARAFINA MEDIA,5724568433-7,ventas,08,Vendedor 1,14361002,19/04/2024,KILOS,PARAFINAS,11,5545000,0
200,4090500,FE0008124,Cliente 504,PIEDECUESTA,SANTANDER,PARAFINA MEDIA,5724568433-7,ventas,08,Vendedor 1,14361002,13/09/2022,KILOS,PARAFINAS,31,4090500,0
252,5080320,FE0008125,Cliente 238,MANIZALES,CALDAS,POLIOL POLIMERICO,818348586-5,ventas,17,Vendedor 6,14397003,09/02/2024,KILOS,QUIMICOS,13,5080320,0
336,7959000,FE0005936,Cliente 238,MANIZALES,CALDAS,POLIOL POLIMERICO,818348586-5,ventas,17,Vendedor 6,14397003,27/11/2024,KILOS,QUIMICOS,4,7959000,0
5,451875,FE0008126,Cliente 238,MANIZALES,CALDAS,AMINA,818348586-5,ventas,17,Vendedor 6,14397011,30/07/2024,KILOS,QUIMICOS,8,451875,0
40,2500000,FE0006092,Cliente 238,MANIZALES,CALDAS,SILICONA,818348586-5,ventas,17,Vendedor 6,14397007,30/10/2024,KILOS,QUIMICOS,5,2500000,0
42,2677500,FE0008127,Cliente 238,MANIZALES,CALDAS,SILICONA,818348586-5,ventas,17,Vendedor 6,14397007,09/02/2024,KILOS,QUIMICOS,13,2677500,0
40,2500000,FE0008128,Cliente 238,MANIZALES,CALDAS,SILICONA,818348586-5,ventas,17,Vendedor 6,14397007,12/12/2024,KILOS,QUIMICOS,3,2500000,0
126,2434950,FE0008127,Cliente 238,MANIZALES,CALDAS,POLIOL ESTANDAR,818348586-5,ventas,17,Vendedor 6,14397002,09/02/2024,KILOS,QUIMICOS,13,2434950,0
150,3682500,FE0008125,Cliente 238,MANIZALES,CALDAS,T.D.I. 80/20,818348586-5,ventas,17,Vendedor 6,14397004,09/02/2024,KILOS,QUIMICOS,13,3682500,0
2000,30170000,FE0008129,Cliente 147,SEVILLA,VALLE DEL CAUCA,PARAFINA CHINA SR 58-60,584580740-1,ventas,17,Vendedor 6,14361006,24/08/2024,KILOS,PARAFINAS,7,30170000,0
8,94880,FE0005260,Cliente 147,SEVILLA,VALLE DEL CAUCA,PIOLA #18,584580740-1,ventas,17,Vendedor 6,14372505,20/10/2023,UNIDAD,PIOLAS,17,94880,0
20,301250,FE0008130,Cliente 114,RETIRO,Antioquia,PARAFINA SR 58/60,41430265-1,ventas,16,Vendedor 2,14391002,02/07/2021,KILOS,PARAFINAS,45,301250,0
1400,21122500,FE0008131,Cliente 147,SEVILLA,VALLE DEL CAUCA,PARAFINA SR 58/60,584580740-1,ventas,17,Vendedor 6,14391002,30/08/2024,KILOS,PARAFINAS,7,21122500,0
10,199575,FE0002237,Cliente 462,MANIZALES,CALDAS,ACIDO ESTEARICO HPS P10,2639307475-8,ventas,17,Vendedor 6,14392002,11/01/2023,KILOS,CERAS Y ADITIVOS,27,199575,0
30,605025,FE0005255,Cliente 462,MANIZALES,CALDAS,ACIDO ESTEARICO HPS P10,2639307475-8,ventas,17,Vendedor 6,14392002,15/10/2022,KILOS,CERAS Y ADITIVOS,29,605025,0
5,99837.5,FE0005253,Cliente 462,MANIZALES,CALDAS,ACIDO ESTEARICO HPS P10,2639307475-8,ventas,17,Vendedor 6,14392002,28/04/2023,KILOS,CERAS Y ADITIVOS,23,99837.5,0
10,132775,FE0008132,Cliente 147,SEVILLA,VALLE DEL CAUCA,ACIDO ESTEARICO HPS P10,584580740-1,ventas,17,Vendedor 6,14392002,10/07/2024,KILOS,CERAS Y ADITIVOS,8,132775,0
0.2,260504,FE0002230,Cliente 147,SEVILLA,VALLE DEL CAUCA,PAPEL CELOFAN AZUL,584580740-1,ventas,17,Vendedor 6,14393005,30/08/2022,UNIDAD,CELOFAN,31,260504,0
100,260500,FE0005251,Cliente 147,SEVILLA,VALLE DEL CAUCA,PAPEL CELOFAN AZUL,584580740-1,ventas,17,Vendedor 6,14393005,11/07/2023,UNIDAD,CELOFAN,20,260500,0
3400,51297500,FE0008133,Cliente 147,SEVILLA,VALLE DEL CAUCA,PARAFINA SR 58/60,584580740-1,ventas,17,Vendedor 6,14391002,08/10/2024,KILOS,PARAFINAS,5,51297500,0
1700,34748000,FE0008134,Cliente 147,SEVILLA,VALLE DEL CAUCA,PARAFINA FR 56/58 EN SACO,584580740-1,ventas,17,Vendedor 6,14391003,15/09/2022,KILOS,PARAFINAS,30,34748000,0
70,1061025,FE0008135,Cliente 761,MANIZALES,CALDAS,PARAFINA SR 58/60,40799516-9,ventas,17,Vendedor 6,14391002,13/02/2024,KILOS,PARAFINAS,13,1061025,0
60,1133100,FE0008136,Cliente 114,RETIRO,Antioquia,PARAFINA SR 58/60,41430265-1,ventas,16,Vendedor 2,14391002,04/10/2021,KILOS,PARAFINAS,42,1133100,0
10,555600,FE0005260,Cliente 147,SEVILLA,VALLE DEL CAUCA,CHAPA IMPORTADA,584580740-1,ventas,17,Vendedor 6,143935001,20/10/2023,KILOS,INSUMOS DE VELAS,17,555600,0
5,76987.5,FE0008137,Cliente 461,VALLEDUPAR,CESAR,PARAFINA MEDIA,2742119920-1,ventas,17,Vendedor 6,14361002,29/10/2024,KILOS,PARAFINAS,5,76987.5,0
20,376050,FE0008138,Cliente 114,RETIRO,Antioquia,PARAFINA MEDIA,41430265-1,ventas,16,Vendedor 2,14361002,31/03/2022,KILOS,PARAFINAS,36,376050,0
30,475875,FE0008139,Cliente 114,RETIRO,Antioquia,PARAFINA MEDIA,41430265-1,ventas,16,Vendedor 2,14361002,31/03/2023,KILOS,PARAFINAS,24,475875,0
5,81937.5,FE0008140,Cliente 114,RETIRO,Antioquia,PARAFINA MEDIA,41430265-1,ventas,16,Vendedor 2,14361002,26/11/2021,KILOS,PARAFINAS,40,81937.5,0
100,252000,FE0008141,Cliente 147,SEVILLA,VALLE DEL CAUCA,PAPEL CELOFAN AMARILLO,584580740-1,ventas,17,Vendedor 6,14393004,17/02/2024,UNIDAD,CELOFAN,13,252000,0
100,252000,FE0008141,Cliente 147,SEVILLA,VALLE DEL CAUCA,PAPEL CELOFAN ROJO,584580740-1,ventas,17,Vendedor 6,14393002,17/02/2024,UNIDAD,CELOFAN,13,252000,0
60,1254150,FE0008142,Cliente 114,RETIRO,Antioquia,PARAFINA FR 56/58 EN SACO,41430265-1,ventas,16,Vendedor 2,14391003,13/04/2022,KILOS,PARAFINAS,36,1254150,0
60,1255500,FE0008143,Cliente 114,RETIRO,Antioquia,PARAFINA SR 58/60,41430265-1,ventas,16,Vendedor 2,14391002,04/05/2022,KILOS,PARAFINAS,35,1255500,0
40,865500,FE0008144,Cliente 114,RETIRO,Antioquia,PARAFINA FR 56/58 EN SACO,41430265-1,ventas,16,Vendedor 2,14391003,08/04/2022,KILOS,PARAFINAS,36,865500,0
20,424350,FE0008145,Cliente 114,RETIRO,Antioquia,PARAFINA SR 58/60,41430265-1,ventas,16,Vendedor 2,14391002,13/05/2022,KILOS,PARAFINAS,35,424350,0
40,552900,FE0008146,Cliente 114,RETIRO,Antioquia,PARAFINA LIVIANA,41430265-1,ventas,16,Vendedor 2,14361001,28/07/2021,KILOS,PARAFINAS,44,552900,0
400,64110,FE0008147,Cliente 666,BOGOTA,SANTA FE DE BOGOTA,COLORANTE FLUORESCENTE VERDE MEZCLA,34623273-1,ventas,14,Vendedor 5,14377019,07/10/2023,GRAMOS,COLORANTES,18,64110,0
42,2650725,FE0008148,Cliente 393,BOGOTA,SANTA FE DE BOGOTA,SILICONA,710759621-4,ventas,08,Vendedor 1,14397007,24/10/2023,KILOS,QUIMICOS,17,2650725,0
65.2,2464234,FE0008149,Cliente 251,BOGOTA,SANTA FE DE BOGOTA,CERA MICROCRISTALINA ESPA•OLA,794485778-1,ventas,14,Vendedor 5,14394002,14/08/2024,KILOS,CERAS Y ADITIVOS,7,2464234,0
18.6,695919,FE0008150,Cliente 271,BOGOTA,SANTA FE DE BOGOTA,CERA MICROCRISTALINA ESPA•OLA,179041793-0,ventas,14,Vendedor 5,14394002,09/09/2024,KILOS,CERAS Y ADITIVOS,6,695919,0
9.532,445787.81,FE0008090,Cliente 716,SALGAR,Antioquia,CERA MICROCRISTALINA ESPA•OLA,12280846-6,ventas,16,Vendedor 2,14394002,24/01/2023,KILOS,CERAS Y ADITIVOS,26,445787.81,0
161.6,6168676,FE0008151,Cliente 251,BOGOTA,SANTA FE DE BOGOTA,CERA MICROCRISTALINA ESPA•OLA,794485778-1,ventas,14,Vendedor 5,14394002,28/01/2025,KILOS,CERAS Y ADITIVOS,2,6168676,0
10,193275,FE0006656,Cliente 716,SALGAR,Antioquia,PARAFINA FR 60-62 X CAJA,12280846-6,ventas,16,Vendedor 2,14391007,22/11/2024,KILOS,PARAFINAS,4,193275,0
4,100840,FE0006656,Cliente 716,SALGAR,Antioquia,CERA PREPARADA CQP 224,12280846-6,ventas,16,Vendedor 2,143705,22/11/2024,KILOS,CERAS Y ADITIVOS,4,100840,0
10,182775,FE0008152,Cliente 716,SALGAR,Antioquia,PARAFINA FR 60-62 X CAJA,12280846-6,ventas,16,Vendedor 2,14391007,20/11/2024,KILOS,PARAFINAS,4,182775,0
20,382350,FE0006641,Cliente 716,SALGAR,Antioquia,PARAFINA FR 60-62 X CAJA,12280846-6,ventas,16,Vendedor 2,14391007,20/12/2023,KILOS,PARAFINAS,15,382350,0
84,1676430,FE0008153,Cliente 393,BOGOTA,SANTA FE DE BOGOTA,POLIOL POLIMERICO,710759621-4,ventas,08,Vendedor 1,14397003,05/02/2024,KILOS,QUIMICOS,14,1676430,0
42,838215,FE0008154,Cliente 391,BOGOTA,SANTA FE DE BOGOTA,POLIOL POLIMERICO,89918917-3,ventas,08,Vendedor 1,14397003,23/02/2024,KILOS,QUIMICOS,13,838215,0
80,1209800,FE0006639,Cliente 395,BOGOTA,SANTA FE DE BOGOTA,PARAFINA LIVIANA,49390568-1,ventas,08,Vendedor 1,14361001,08/08/2023,KILOS,PARAFINAS,20,1209800,0
120,1781700,FE0006660,Cliente 29,BOGOTA,SANTA FE DE BOGOTA,PARAFINA LIVIANA,111040568-9,ventas,08,Vendedor 1,14361001,21/11/2024,KILOS,PARAFINAS,4,1781700,0
42,2650725,FE0008155,Cliente 393,BOGOTA,SANTA FE DE BOGOTA,SILICONA,710759621-4,ventas,08,Vendedor 1,14397007,15/02/2024,KILOS,QUIMICOS,13,2650725,0
20,319350,FE0006642,Cliente 716,SALGAR,Antioquia,PARAFINA LIVIANA,12280846-6,ventas,16,Vendedor 2,14361001,31/01/2024,KILOS,PARAFINAS,14,319350,0
38.564,1940347.66,FE0008156,Cliente 716,SALGAR,Antioquia,CERA MICROCRISTALINA ESPA•OLA,12280846-6,ventas,16,Vendedor 2,14394002,17/04/2023,KILOS,CERAS Y ADITIVOS,23,1940347.66,0
98.8,3808740,FE0008157,Cliente 251,BOGOTA,SANTA FE DE BOGOTA,CERA MICROCRISTALINA ESPA•OLA,794485778-1,ventas,14,Vendedor 5,14394002,17/05/2024,KILOS,CERAS Y ADITIVOS,10,3808740,0
400,68000,FE0005809,Cliente 664,BUCARAMANGA,SANTANDER,COLORANTE FLUORESCENTE AMARILLO,62223113-5,ventas,08,Vendedor 1,14377013,27/08/2024,GRAMOS,COLORANTES,7,68000,0
400,63000,FE0005809,Cliente 664,BUCARAMANGA,SANTANDER,COLORANTE FLUORESCENTE MAGENTA,62223113-5,ventas,08,Vendedor 1,14377018,27/08/2024,GRAMOS,COLORANTES,7,63000,0
201.8,7680508,FE0008158,Cliente 451,BOGOTA,SANTA FE DE BOGOTA,CERA MICROCRISTALINA ESPA•OLA,479269429-0,ventas,14,Vendedor 5,14394002,30/10/2024,KILOS,CERAS Y ADITIVOS,5,7680508,0
67.6,2601079,FE0008159,Cliente 451,BOGOTA,SANTA FE DE BOGOTA,CERA MICROCRISTALINA ESPA•OLA,479269429-0,ventas,14,Vendedor 5,14394002,27/02/2024,KILOS,CERAS Y ADITIVOS,13,2601079,0
91.2,3850464,FE0008160,Cliente 122,BOGOTA,SANTA FE DE BOGOTA,CERA MICROCRISTALINA ESPA•OLA,866731823-7,ventas,14,Vendedor 5,14394002,28/09/2023,KILOS,CERAS Y ADITIVOS,18,3850464,0
600,9385500,FE0008161,Cliente 687,BOGOTA,SANTA FE DE BOGOTA,PARAFINA SR 58/60,603441702-5,ventas,08,Vendedor 1,14391002,07/10/2024,KILOS,PARAFINAS,5,9385500,0
400,6700000,FE0008162,Cliente 549,PEREIRA,RISARALDA,PARAFINA LIVIANA,7144835549-4,ventas,17,Vendedor 6,14361001,04/02/2023,KILOS,PARAFINAS,26,6700000,0
20,2124950,FE0008163,Cliente 697,BOGOTA,SANTA FE DE BOGOTA,VIBAR,725713768-3,ventas,14,Vendedor 5,14394004,26/06/2024,KILOS,CERAS Y ADITIVOS,9,2124950,0
200,2973000,FE0008164,Cliente 407,BOGOTA,SANTA FE DE BOGOTA,PARAFINA LIVIANA,823174690-8,ventas,14,Vendedor 5,14361001,20/12/2024,KILOS,PARAFINAS,3,2973000,0
25,1546875,FE0008165,Cliente 292,BOGOTA,SANTA FE DE BOGOTA,SILICONA,11140339-9,ventas,08,Vendedor 1,14397007,02/08/2024,KILOS,QUIMICOS,8,1546875,0
50,753625,FE0008166,Cliente 124,ITAGUI,Antioquia,PARAFINA LIVIANA,846419323-6,ventas,17,Vendedor 6,14361001,04/12/2024,KILOS,PARAFINAS,3,753625,0
10,1003000,FE0008167,Cliente 697,BOGOTA,SANTA FE DE BOGOTA,VIBAR,725713768-3,ventas,14,Vendedor 5,14394004,05/12/2024,KILOS,CERAS Y ADITIVOS,3,1003000,0
25,1546875,FE0008168,Cliente 292,BOGOTA,SANTA FE DE BOGOTA,SILICONA,11140339-9,ventas,08,Vendedor 1,14397007,20/09/2024,KILOS,QUIMICOS,6,1546875,0
400,5529000,FE0008169,Cliente 407,BOGOTA,SANTA FE DE BOGOTA,PARAFINA LIVIANA,823174690-8,ventas,14,Vendedor 5,14361001,13/02/2024,KILOS,PARAFINAS,13,5529000,0
86,2486260,FE0008170,Cliente 374,BOGOTA,SANTA FE DE BOGOTA,POLIOL ESTANDAR,27816820-8,ventas,08,Vendedor 1,14397002,26/01/2021,KILOS,QUIMICOS,50,2486260,0
2,27515,FE0006082,Cliente 689,BOGOTA,SANTA FE DE BOGOTA,ACIDO ESTEARICO,40603819-6,ventas,08,Vendedor 1,14392001,15/11/2024,KILOS,CERAS Y ADITIVOS,4,27515,0
5,58825,FE0008054,Cliente 443,BOGOTA,SANTA FE DE BOGOTA,ACIDO ESTEARICO,685861678-7,ventas,14,Vendedor 5,14392001,19/04/2024,KILOS,CERAS Y ADITIVOS,11,58825,0
126,2363760,FE0008082,Cliente 181,BOGOTA,SANTA FE DE BOGOTA,POLIOL ESTANDAR,541823663-7,ventas,14,Vendedor 5,14397002,11/05/2023,KILOS,QUIMICOS,23,2363760,0
150,5494500,FE0008082,Cliente 181,BOGOTA,SANTA FE DE BOGOTA,T.D.I. 80/20,541823663-7,ventas,14,Vendedor 5,14397004,11/05/2023,KILOS,QUIMICOS,23,5494500,0
200,49500,FE0007751,Cliente 208,PASTO,NARI•O,LAVANDA FLORAL CQP E15,80787212-4,ventas,08,Vendedor 1,143715015,07/11/2024,GRAMOS,AROMAS,4,49500,0
1000,72500,FE0008171,Cliente 598,Medell°n,Antioquia,PABILOS ENCERADOS,3334821028-2,ventas,16,Vendedor 2,14372501,19/09/2024,KILOS,PABILOS ENCERADOS,6,72500,0
20,443300,FE0008172,Cliente 49,Medell°n,Antioquia,PARAFINA FR60-62,28545059-0,ventas,16,Vendedor 2,14391004,19/10/2022,KILOS,PARAFINAS,29,443300,0
42,985425,FE0008173,Cliente 267,Medell°n,Antioquia,POLIOL POLIMERICO,8082417577-7,ventas,17,Vendedor 6,14397003,07/10/2024,KILOS,QUIMICOS,5,985425,0
200,30000,FE0007101,Cliente 280,Medell°n,Antioquia,COLORANTE FLUORESCENTE AZUL,734494903-9,ventas,17,Vendedor 6,14377014,18/10/2024,GRAMOS,COLORANTES,5,30000,0
1000,15895000,FE0008174,Cliente 208,PASTO,NARI•O,PARAFINA LIVIANA,80787212-4,ventas,08,Vendedor 1,14361001,28/02/2023,KILOS,PARAFINAS,25,15895000,0
5,87650,FE0008175,Cliente 497,Medell°n,Antioquia,PARAFINA FR60-62,41982435-1,ventas,17,Vendedor 6,14391004,17/12/2024,KILOS,PARAFINAS,3,87650,0
200,32500,FE0008176,Cliente 566,Medell°n,Antioquia,COLORANTE FLUORESCENTE AMARILLO,489804771-5,ventas,17,Vendedor 6,14377013,28/11/2024,GRAMOS,COLORANTES,4,32500,0
200,33000,FE0008177,Cliente 566,Medell°n,Antioquia,COLORANTE FLUORESCENTE VERDE,489804771-5,ventas,17,Vendedor 6,14377016,04/12/2024,GRAMOS,COLORANTES,3,33000,0
200,32000,FE0008177,Cliente 566,Medell°n,Antioquia,COLORANTE FLUORESCENTE AMARILLO,489804771-5,ventas,17,Vendedor 6,14377013,04/12/2024,GRAMOS,COLORANTES,3,32000,0
6000,775950,FE0007651,Cliente 43,ENTRERRIOS,Antioquia,COLORANTE FLUORESCENTE MAGENTA,314577283-9,ventas,11,Vendedor 4,14377018,29/11/2023,GRAMOS,COLORANTES,16,775950,0
200,499000,FE0008178,Cliente 288,DOSQUEBRADAS,RISARALDA,PAPEL CELOFAN CRISTAL,78031324-6,ventas,17,Vendedor 6,14393001,17/10/2024,UNIDAD,CELOFAN,5,499000,0
14800,2294000,FE0007680,Cliente 43,ENTRERRIOS,Antioquia,COLORANTE FLUORESCENTE MAGENTA,314577283-9,ventas,11,Vendedor 4,14377018,23/10/2024,GRAMOS,COLORANTES,5,2294000,0
200,30500,FE0008179,Cliente 566,Medell°n,Antioquia,COLORANTE FLUORESCENTE MAGENTA,489804771-5,ventas,17,Vendedor 6,14377018,07/11/2024,GRAMOS,COLORANTES,4,30500,0
200,33000,FE0008179,Cliente 566,Medell°n,Antioquia,COLORANTE FLUORESCENTE VERDE,489804771-5,ventas,17,Vendedor 6,14377016,07/11/2024,GRAMOS,COLORANTES,4,33000,0
200,32500,FE0008179,Cliente 566,Medell°n,Antioquia,COLORANTE FLUORESCENTE AMARILLO,489804771-5,ventas,17,Vendedor 6,14377013,07/11/2024,GRAMOS,COLORANTES,4,32500,0
400,61000,FE0008180,Cliente 566,Medell°n,Antioquia,COLORANTE FLUORESCENTE MAGENTA,489804771-5,ventas,17,Vendedor 6,14377018,31/10/2024,GRAMOS,COLORANTES,5,61000,0
1,56407.5,FE0008181,Cliente 443,BOGOTA,SANTA FE DE BOGOTA,CHAPA IMPORTADA,685861678-7,ventas,14,Vendedor 5,143935001,21/11/2024,KILOS,INSUMOS DE VELAS,4,56407.5,0
250,6137500,FE0006827,Cliente 409,BOGOTA,SANTA FE DE BOGOTA,T.D.I. 80/20,343232600-1,ventas,08,Vendedor 1,14397004,05/02/2024,KILOS,QUIMICOS,14,6137500,0
200,4861000,FE0006828,Cliente 653,BOGOTA,SANTA FE DE BOGOTA,T.D.I. 80/20,2553545970-9,ventas,08,Vendedor 1,14397004,15/02/2024,KILOS,QUIMICOS,13,4861000,0
500,14450000,FE0008182,Cliente 133,BOGOTA,SANTA FE DE BOGOTA,T.D.I. 80/20,726213940-9,ventas,08,Vendedor 1,14397004,11/08/2023,KILOS,QUIMICOS,19,14450000,0
10,137575,FE0008167,Cliente 697,BOGOTA,SANTA FE DE BOGOTA,ACIDO ESTEARICO,725713768-3,ventas,14,Vendedor 5,14392001,05/12/2024,KILOS,CERAS Y ADITIVOS,3,137575,0
2000,29775000,FE0008183,Cliente 412,BOGOTA,SANTA FE DE BOGOTA,PARAFINA LIVIANA,48453154-4,ventas,14,Vendedor 5,14361001,30/09/2021,KILOS,PARAFINAS,42,29775000,0
0.4,40504,FE0008181,Cliente 443,BOGOTA,SANTA FE DE BOGOTA,VIBAR,685861678-7,ventas,14,Vendedor 5,14394004,21/11/2024,KILOS,CERAS Y ADITIVOS,4,40504,0
5,501500,FE0008184,Cliente 281,BOGOTA,SANTA FE DE BOGOTA,VIBAR,218365049-1,ventas,14,Vendedor 5,14394004,27/11/2024,KILOS,CERAS Y ADITIVOS,4,501500,0
200,3067500,FE0008185,Cliente 222,PEREIRA,RISARALDA,PARAFINA LIVIANA,55706706-0,ventas,17,Vendedor 6,14361001,19/09/2024,KILOS,PARAFINAS,6,3067500,0
600,8919000,FE0008186,Cliente 407,BOGOTA,SANTA FE DE BOGOTA,PARAFINA LIVIANA,823174690-8,ventas,14,Vendedor 5,14361001,17/12/2024,KILOS,PARAFINAS,3,8919000,0
15,928125,FE0008187,Cliente 292,BOGOTA,SANTA FE DE BOGOTA,SILICONA,11140339-9,ventas,08,Vendedor 1,14397007,29/01/2025,KILOS,QUIMICOS,2,928125,0
50,827875,FE0008188,Cliente 124,ITAGUI,Antioquia,PARAFINA LIVIANA,846419323-6,ventas,17,Vendedor 6,14361001,25/07/2023,KILOS,PARAFINAS,20,827875,0
50,3137125,FE0008189,Cliente 381,BOGOTA,SANTA FE DE BOGOTA,SILICONA,331004449-1,ventas,08,Vendedor 1,14397007,25/07/2023,KILOS,QUIMICOS,20,3137125,0
25,1546875,FE0008190,Cliente 292,BOGOTA,SANTA FE DE BOGOTA,SILICONA,11140339-9,ventas,08,Vendedor 1,14397007,16/12/2024,KILOS,QUIMICOS,3,1546875,0
2000,29495000,FE0008191,Cliente 412,BOGOTA,SANTA FE DE BOGOTA,PARAFINA LIVIANA,48453154-4,ventas,14,Vendedor 5,14361001,30/09/2021,KILOS,PARAFINAS,42,29495000,0
